Tags	IBooks	EBooks	IMarkers	EMarkers	IRefs	ERefs	PreText	SCase	Search	PostText	RCase	Replace	Name	Comment

# NOTE 1: This table only distinguishes names, not making any attempt to separate different people or places
# NOTE 2: Although this table applies to the OET-LV, the versification used is the ENGLISH system
# NOTE 3: Hebrew names that are also short English words (like Ham) may need the 'w' whole word flag so that the matching isn't overdone

# Individuals (or gods)
dH	CH1,CH2,EZR								Jeiel			יְעִיאֵל/(Jeiel)		{ H3273 (13) 1Chr 5:7, 9:35, 11:44, 15:18,21, 16:5, 2Chr 20:14, 26:11, 29:13, 35:9, Ezr 8:13, 10:43*
dH	CH1,CH2,EZR								Jehiel			יְעִיאֵל/(Jehiel)		{ H3273 (13) 1Chr 5:7, 9:35, 11:44, 15:18,21, 16:5, 2Chr 20:14, 26:11, 29:13, 35:9, Ezr 8:13, 10:43*
dH					CH1_2:41,CH1_3:18				Jekamiah			יְקַמְיָה/(Jekamiah)		{ H3359 (3) 1Chr 2:41, 3:18*
dH					CH1_2:41,CH1_3:18				Jecamiah			יְקַמְיָה/(Jekamiah)		{ H3359 (3) 1Chr 2:41, 3:18*
dH					CH1_23:19,CH1_24:23				Jekameam			יְקַמְעָם/(Jekameam)		H3360 (2) 1Chr 23:19, 24:23*
dH					CH1_4:18				Jekuthiel			יְקוּתִיאֵל/(Jekuthiel)		H3354 (1) 1Chr 4:18*
dH					JOB_42:14				Jemimah			יְמִימָה/(Jemimah)		H3224 Job's daughter (1) Job 42:14*
dH									Jephthah			יִפְתָּח/(Jephthah)		H3316 (30) Josh 15:43, Jdg 11:1-3, ..., Heb 11:32
dH	NUM,DEU,JOS,CH1								Jephunneh			יְפֻנֶּה/(Jephunneh)		H3312 (16) Num 13:6, 14:6,30,38, 26:65, 32:12, 34:19, ...
wdH					GEN_10:26,CH1_1:20				Jerah			יֶרַח/(Jerah)		H3392 (2) Gen 10:26, 1Chr 1:20*
dH	CH1,JER								Jerahmeel			יְרַחְמְאֵל/(Jerahmeel)		H3396 (8) 1Chr 2:9,25-27,33,42, 24:29, Jer 36:26*
dH					EZR_10:33				Jeremai			יְרֵמַי/(Jeremai)		H3413 (1) Ezr 10:33*
dH									Jeremiah			יִרְמְיָה/(Jeremiah)		H3414 (147) 2Ki 23:31, 24:18, 1Chr 5:24, ..., Ezra 1:1, ..., Matt 27:9
dH	CH1,CH2,EZR								Jeremoth			יְרִימוֹת/(Jeremoth)		{H3406 (13) 1Chr 7:7-8, 1Chr 8:14, 12:6, 23:23, 24:30, 25:4,22, ...
dH	CH1,CH2,EZR								Jerimoth			יְרִימוֹת/(Jerimoth)		{H3406 (13) 1Chr 7:7-8, 1Chr 8:14, 12:6, 23:23, 24:30, 25:4,22, ...
dH	CH1,CH2,EZR								Jermoth			יְרִימוֹת/(Jermoth)		{H3406 (13) 1Chr 7:7-8, 1Chr 8:14, 12:6, 23:23, 24:30, 25:4,22, ...
dH	CH1								Jeriah			יְרִיָּה/(Jeriah)		H3404 (3) 1Chr 23:19, 24:23, 26:31*
dH					CH1_11:46				Jeribai			יְרִיבַי/(Jeribai)		H3403 (1) 1Chr 11:46*
dH					CH1_7:2				Jeriel			יְרִיאֵל/(Jeriel)		H3400 (1) 1Chr 7:2*
dH					CH1_2:18				Jerioth			יְרִיעוֹת/(Jerioth)		H3408 woman (1) 1Chr 2:18*
dH									Jeroboam			יָרָבְעָם/(Jeroboam)		H3379 (104) 1Ki 11:26,28-29,31,40, 12:2-3, ..., Hos 1:1, ...
dH	SA1,CH1,CH2,NEH								Jeroham			יְרֹחָם/(Jeroham)		H3395 (10) 1 Sam 1:1, 1Chr 6:27,34, 8:27, ...
dH	JDG,SA1								Jerubbaal			יְרֻבַּעַל/(Jerubbaal)		H3378 (14) Jdg 6:32, 7:1, 8:29, ..., 1Sam 12:11
dH					SA2_11:21				Jerubbesheth			יְרֻבֶּשֶׁת/(Jerubbesheth)		H3380 (1) 2Sam 11:21*
dH					KI2_15:33,CH2_27:1				Jerushah			יְרוּשָׁאה/(Jerushah)		H3388 woman (2) 2Ki 15:33, 2Chr 27:1*
dH					KI2_15:33,CH2_27:1				Jerusha			יְרוּשָׁא/(Jerusha)		H3388 woman (2) 2Ki 15:33, 2Chr 27:1*
dH					CH2_13:19,NEH_12:39				Jeshanah			יְשָׁנָה/(Jeshanah)		H3466 (2) 2Chr 13:19, Neh 12:39*
dH					CH1_2:18				Jesher			יֵשֶׁר/(Jesher)		H3475 (1) 1Chr 2:18*
dH					CH1_25:14				Jesharelah			יְשַׂרְאֵלָה/(Jesharelah)		H3480 (1) 1Chr 25:14*
dH	NUM,DEU,SA1,PSA,ISA								Jeshimon			יְשִׁימוֹן/(Jeshimon)		H3452 (13) Num 21:20, 23:@8, Deu 32:10, 1Sam 23:19,24, ...
dH					CH1_5:14				Jeshishai			יְשִׁישָׁי/(Jeshishai)		H3454 (1) 1Chr 5:14*
dH					CH1_4:36				Jeshohaiah			יְשׁוֹחָיָה/(Jeshohaiah)		H3439 (1) 1Chr 4:36*
dH	CH1,CH2,EZR,NEH								Jeshua			יֵשׁוּעַ/(Jeshua)		H3442 (29) 1Chr 24:11, 2Chr 31:15, Ezra 2:2,6,36,40, ...
dH	DEU,ISA								Jeshurun			יְשֻׁרוּן/(Jeshurun)		H3484 (4) Deu 32:15. 33:5,26, Isa 44:2*
dH					CH1_4:36				Jesimiel			יְשִׁימָאֵל/(Jesimiel)		H3450 (1) 1Chr 4:36*
dH	RUT,SA1,SA2,KI1,CH1,PSA,ISA								Jesse			יִשַׁי/(Jesse)		{ H3448 (42) Ruth 4:17,22, 1Sam 16:1,3,5,8-11, ...
#dH	RUT,SA1,SA2,KI1,CH1,PSA,ISA								Yishay			יִשַׁי/(Yishay)		{ H3448 RECURSIVE ??? (42) Ruth 4:17,22, 1Sam 16:1,3,5,8-11, ...
dH					GEN_36:40,CH1_1:51				Jetheth			יְתֵת/(Jetheth)		H3509 (2) Gen 36:40, 1Chr 1:51*
dH	EXO								Jethro			יִתְרוֹ/(Jethro)		H3503 (10) Exo 3:1, 4:18, 18:1-2,5-6,9-10,12*
dH	GEN,CH1								Jetur			יְטוּר/(Jetur)		H3195 (3) Gen 25:15, 1Chr 1:31, 5:19*
dH					CH1_9:6				Jeuel			יְעוּאֵל/(Jeuel)		H3262 (1) 1Chr 9:6*
dH	GEN,CH1,CH2								Jeush			יְעוּשׁ/(Jeush)		H3266 (9) Gen 36:5,14,18, 1Chr 1:35, 7:10, 8:39, 23:10-11, 2Chr11:19*
dH					CH1_8:10				Jeuz			יְעוּץ/(Jeuz)		H3263 (1) 1Chr 8:10*
dH	KI1,KI2								Jezebel			אִיזֶבֶל/(Jezebel)		H348 (22) 1Ki 16:31, 18:4,13,19, 19:1-2, 21:5, ...
dH	GEN,NUM,CH1								Jezer			יֵצֶר/(Jezer)		H3337 (3) Gen 46:24, Num 26:49, 1Chr 7:13*
wdH					CH1_12:3				Jeziel			יְזַוְאֵל/(Jeziel)		H3149 (1) 1Chr 12:3*
wdH					NEH_12:42				Jezrahiah			יִזְרַחְיָה/(Jezrahiah)		{ H3156 (3) Neh 12:42*
wdH					CH1_7:3				Izrahiah			יִזְרַחְיָה/(Izrahiah)		{ H3156 (3) 1Chr 7:3*
wdH	JOS,JDG,SA1,SA2,KI1,KI2,CH1,CH2,HOS								Jezreel			יִזְרְעֵאל/(Jezreel)		H3157 man and city (36) Josh 15:56, 17:16, 19:18, Jdg 6:33, ...
dH					CH1_7:2				Jibsam			יִבְשָׂם/(Jibsam)		{{ H3005 (1) 1Chr 7:2*
dH					CH1_7:2				Ibsam			יִבְשָׂם/(Ibsam)		{{ H3005 (1) 1Chr 7:2*
dH					CH1_4:7				Jitschar			יִצְחַר/(Jitschar)		{ H3328 variant (1) 1Chr 4:7*
wdH					CH1_4:7				Izhar			יִצְחַר/(Izhar)		{ H3328 variant (1) 1Chr 4:7*
dH									Joab			יוֹאָב/(Joab)		H3097 (145) 1Sam 26:6, 2Sam 2:13-14,19,22,24,26-28, ...
dH	KI2,CH1,CH2,ISA								Joah			יוֹאָח/(Joah)		H3098 (11) 2Ki 18:18,26,37, 1Chr 6:21, 26:4, ...
dH									Joash			יוֹאָשׁ/(Joash)		H3101 (47) Jdg 6:11,29-31, 7:14, 8:13,29,32, 1Ki 22:26, 2Ki 11:2, ..., Hos 1:1, ...
wdH	JOB,EZE			id					Job			אִיּוֹב/(Job)		H347 (58) Job 1:1,5,8-9,14,20,22, ..., Jam 5:11
dH	GEN,JOS,CH1								Jobab			יוֹבָב/(Jobab)		H3103 (9) Gen 10:29, 36:33-34, Josh 11:1, 1Chr 1:23,44-45, 8:9,18*
dH					EXO_6:20,NUM_26:59				Jochebed			יוֹכֶבֶד/(Jochebed)		H3115 (2) Exo 6:20, Num 26:59*
dH					NEH_11:7				Joed			יוֹעֵד/(Joed)		H3133 (1) Neh 11:7*
wdH	SA1,CH1,CH2,EZR,NEH,JOL								Joel			יוֹאֵל/(Joel)		H3100 (19) 1Sam 8:2, 1Chr 4:35, 5:4,8,12, 6:33,36, ..., Joel 1:1, Acts 2:16
dH					CH1_12:8				Joelah			יוֹעֵאלָה/(Joelah)		H3132 woman (1) 1Chr 12:8*
dH					CH1_12:7				Joezer			יוֹעֶזֶר/(Joezer)		H3134 (1) 1Chr 12:7*
wdH					CH1_8:16,CH1_11:45				Joha			יוֹחָא/(Joha)		H3109 (2) 1Chr 8:16, 1Chr 11:45*
dH									Johanan			יוֹחָנָן/(Johanan)		H3110 G2491 (22) 2Ki 25:23, 1Chr 3:15,24, 6:9-10, Ezr 8:12, Neh 12:22, ...
dH	NEH								Joiakim			יוֹיָקִים/(Joiakim)		H3113 (4) Neh 12:10,12,26*
dH	EZR,NEH								Joiarib			יוֹיָרִיב/(Joiarib)		H3114 (5) Ezr 8:16, Neh 11:5,10, 12:6,19*
dH					CH1_4:22				Jokim			יוֹקִים/(Jokim)		H3137 (1) 1Chr 4:22*
dH					KI1_4:12,CH1_6:68				Jokmeam			יָקְמְעָם/(Jokmeam)		H3361 (2) 1Ki 4:12, 1Chr 6:68*
dH	GEN,CH1								Jokshan			יָקְשָׁן/(Jokshan)		H3370 (4) Gen 25:2-3, 1Chr 1:32*
dH	GEN,CH1								Joktan			יָקְטָן/(Joktan)		H3355 (6) Gen 10:25-26,29, 1Chr 1:19-20,23*
dH	SA2,JER								Jonadab			יוֹנָדָב/(Jonadab)		H3122 (7) 2Sam 13:3,32,35, Jer 35:6,10,19*
dH	KI2,JNA								Jonah			יוֹנָה/(Jonah)		H3124 (19) 2Ki 14:25, Jonah 1:1,3,5,7,15,17, ..., Matt 16:4
# This first version below will mostly get used, leaving the second one for just KI1, CH2, and NEH
dH	JDG,SA1,SA2,CH1,EZR,JER								Jonathan			יוֹנָתָן/(Jonathan)		H3129 (44) Judges 18:30, 1Sam 13:2-3,16,22, 14:1,3-4,12-14,17, ...
dH	SA1,SA2,KI1,CH1,CH2,JER,EZR,NEH								Jonathan			יְהוֹנָתָן/(Jonathan)		H3083 (80) 1Sam 14:6,8, 18:1,3,4, ...
dH	SA1,SA2,KI1,CH1,CH2,JER,EZR,NEH								Jehonathan			יְהוֹנָתָן/(Jehonathan)		H3083 (80) 1Sam 14:6,8, 18:1,3,4, ...
dH					EZR_2:18				Jorah			יוֹרָה/(Jorah)		H3139 (1) Ezra 2:18*
dH					CH1_5:13				Jorai			יוֹרַי/(Jorai)		H3140 (1) 1Chr 5:13*
dH					CH1_2:44				Jorkeam			יָרְקְעָם/(Jorkeam)		H3421 (1) 1Chr 2:44*
dH									Joseph			יוֹסֵף/(Joseph)		H3130 (213) Gen 30:24-25, 33:2,7, 35:24, 37:2-3,5,13,17, ...
dH					CH1_4:34				Joshah			יוֹשָׁה/(Joshah)		H3144 (1) 1Chr 4:34*
dH					CH1_11:43,CH1_15:24				Joshaphat			יוֹשָׁפָט/(Joshaphat)		{{ H3146 (2) 1Chr 11:43, 15:24*
dH					CH1_11:43,CH1_15:24				Jehoshaphat			יוֹשָׁפָט/(Jehoshaphat)		{{ H3146 (2) 1Chr 11:43, 15:24*
dH					CH1_11:46				Joshaviah			יוֹשַׁוְיָה/(Joshaviah)		H3145 (1) 1Chr 11:46*
dH					CH1_25:4,CH1_25:24				Joshbekashah			יָשְׁבְּקָשָׁה/(Joshbekashah)		H3436 (2) 1Chr 25:4,24*
dH					CH1_4:35				Joshibiah			יוֹשִׁבְיָה/(Joshibiah)		{ H3144 (1) 1Chr 4:35*
dH					CH1_4:35				Josibiah			יוֹשִׁבְיָה/(Josibiah)		{ H3144 (1) 1Chr 4:35*
dH									Joshua			יְהוֹשׁוּעַ/(Joshua)		H309 (218) Exo 17:9-10,13-14, ..., Num 11:28, ..., Deu 1:38, ...
dH									Josiah			יאֹשִׁיָּה/(Josiah)		H2977 king (53) 1Ki 13:2, 2Ki 21:24, ..., Zeph 1:1, ...
dH									Josiphiah			יוֹסִפְיָה/(Josiphiah)		H3131 (1) Ezr 8:10*
dH									Jozabad			יוֹזָבָד/(Jozabad)		{ H3107 (11) 2Ki 12:21, 1Chr 12:5,21, 2chr 31:13, 36:9, Ezr 8:33, ...
dH									Josabad			יוֹזָבָד/(Josabad)		{ H3107 (11) 2Ki 12:21, 1Chr 12:5,21, 2chr 31:13, 36:9, Ezr 8:33, ...
dH									Jozadak			יוֹצָדָק/(Jozadak)		H3136 (5) Ezr 3:2,8, 5:2, 10:18, Neh 12:26*
dH									Jotham			יוֹתָם/(Jotham)		H3147 (24) Jdg 9:5,7,21,57, 2Ki 15:5, ..., Hos 1:1, Mic 1:1
dH									Judah			יְהוּדָה/(Judah)		{ H3063 (818) Gen 29:35, 35:23, ..., Ezra 1:3, ...
dH									Yihudah			יְהוּדָה/(Yihudah)		{ H3063 (818) Gen 29:35, 35:23, ..., Ezra 1:3, ...
dH					CH1_3:20				Jushabhesed			יוּשַׁב-חֶסֶד/(Jushabhesed)		{{ H3142 (1) 1Chr 3:20*
dH					CH1_3:20				Jushab-hesed			יוּשַׁב-חֶסֶד/(Jushab-hesed)		{{ H3142 (1) 1Chr 3:20*
dH					CH1_3:20				Jushab			יוּשַׁב/(Jushab)		{{ H3142 (1) 1Chr 3:20*
H					CH1_3:20				Hesed			חֶסֶד		{{ H3142 (1) 1Chr 3:20*
H									Kadmiel			קַדְמִיאֵל		H6934 (8) Ezr 2:40, 3:9, Neh 7:43, 9:4-5, 10:9, 12:8,24*
H					NEH_12:20				Kallai			קַלַּי		H7040 (1) Neh 12:20*
H	KI2,JER								Kareah			קָרֵחַ		H7143 (14) 2Ki 25:23, Jer 40:8,13,15-16, ...
H	GEN,CH1,PSA,SNG,ISA,JER,EZE								Kedar			קֵדָר		H6938 (12) Gen 25:13, 1Chr 1:29, Psa 120:5, Songs 1:5, Isa 21:16-17, 42:11, 60:7, ...
H					GEN_25:15,CH1_1:31				Kedemah			קְדְמָה		H6929 (2) Gen 25:15, 1Chr 1:31*
H					EZR_10:23				Kelaiah			קֵלָיָה		H7041 (1) Ezr 10:23*
H	EZR,NEH								Kelita			קְלִיטָא		H7042 (3) Ezr 10:23, Neh 8:7, 10:10*
H					GEN_22:21,NUM_34:24,CH1_27:17				Kemuel			קְמוּאֵל		H7055 (3) Gen 22:21, Num 34:24, 1Chr 27:17*
H					NUM_32:42,CH1_2:23				Kenath			קְנָת		H7079 (2) Num 32:42, 1Chr 2:23*
H									Kenaz			קְנַז		H7073 (11) Gen 36:11,15,42, Josh 15:17, Jdg 1:13, ...
H					JOB_42:14				Keren-Happuk			קֶרֶן-הַפוּךְ		{ H7163 (Job's daughter) (1) Job 42:14*
H					JOB_42:14				Keren			קֶרֶן		{ H7163 (Job's daughter) (1) Job 42:14*
H									Keturah			קְטוּרָה		H6989 Abraham's last wife (4) Gen 25:1,4, 1Chr 1:32-33*
H					AMO_5:26				Kiyyun			כִּיּוּן		H3594 (1) Amos 5:26*
H					JOB_42:14				Happuk			הַפוּךְ		H7163 (Job's daughter) (1) Job 42:14*
H					EZR_2:44,NEH_7:47				Keros			קֵירֹס		H7026 (2) Era 2:44, Neh 7:47*
H									Keziah			קְצִיעָה		H7103 (Job's daughter) (1) Job 42:14*
H					SA2_3:3				Chileab			כִּלְאָב		H3609 David's son (1) 2Sam 3:3*
wH									Kish			קִישׁ		H7027 (21) 1Sam 9:1,3, 10:11,21, ..., Acts 13:21
H	GEN,NUM,CH1,ISA,JER,EZE								Kittim			כִּתִּים		{ H3794 (8) Gen 10:4, Num 24:24, 1Chr 1:7, Isa 23:1,12, Jer 2:10, Eze 27:6*
dH	GEN,NUM,CH1,ISA,JER,EZE								Chittim			כִּתִּים/(Chittim)		{ H3794 (8) Gen 10:4, Num 24:24, 1Chr 1:7, Isa 23:1,12, Jer 2:10, Eze 27:6*
H									Kohath			קְהָת		H6955 (32) Gen 46:11, Exo 6:16,18, Num 3:17,19,27,29, ...
H					NEH_11:7,JER_29:21				Kolaiah			קוֹלָיָה		H6964 (2) Neh 11:7, Jer 29:21*
H									Korah			קֹרַח		H7141 (37) Gen 36:5,14,16,18, Exo 6:21,24, ..., Jude 11
H	CH1,CH2								Kore			קוֹרֵא		H6981 (3) 1Chr 9:19, 26:1, 2Chr 31:14*
H					CH1_4:8				Kos			קוֹץ		{ H6976 (1) 1Chr 4:8*
H	CH1,EZR,NEH								Hakkoz			הַקּוֹץ		{ H6976 (5) 1Chr 24:10, Ezr 2:61, Neh 3:4,21, 7:63*
H					CH1_15:17				Kushaiah			קוּשָׁיָהוּ		H6984 (1) 1Chr 15:17*
H					CH1_4:21				Laadah			לַעְדָּה		H3935 (1) 1Chr 4:21*
H									Laban			לָבָן		H3837 (55) Gen 24:29,50, 25:20, 27:43, 28:2,5, 29:5,10,13-16, ...
H	CH1								Ladan			לַעְדָּן		H3936 (7) 1Chr 7:26, 23:7-9, 26:21
H					CH1_4:2				Lahad			לַהַד		H3855 (1) 1Chr 4:2*
H					CH1_20:5				Lahmi			לַחְמִי		H3902 (1) 1Chr 20:5*
H									Laish			לַיִשׁ		H3919 (7) Jdg 18:7,14,27,29, 1Sam 25:44, 2Sam 3:15, Isa 10:30*
H									Lamech			לֶמֶךְ		{ H3929 (11) Gen 4:18-19, 23-24, 5:25-26,28,30-31, 1Chr 1:3*
H									Lamek			לֶמֶךְ		{ H3929 (11) Gen 4:18-19, 23-24, 5:25-26,28,30-31, 1Chr 1:3*
H									Lappidoth			לַפִּידוֹת		H3941 Deborah's husband (1) Jdg 4:4*
H									Lebanah			לְבָנָא		H3838 (2) Ezr 2:45, Neh 7:48*
H									Leah			לֵאָה		H3812 woman (34) Gen 29:16-17,23-25,30-32, 30:9-14, ..., Ruth 4:11
wH									Levi			לֵוִי		H3878 (58) Gen 29:34, 34:25, ..., Exo 1:2, 2:1, ...
H	EXO,NUM,CH1								Libni			לִבְנִי		H3845 (5) Exo 6:17, Num 3:18, 1Chr 6:17,20,29*
H					CH1_7:19				Likhi			לִקְחִי		H3949 (1) 1Chr 7:19*
H									Lo-ruhamah			לֹא-רֻחָמָה		{ H3819 space changed to hyphen (2) Hos 1:6,8*
H									Loruhamah			לֹא-רֻחָמָה		{ H3819 space changed to hyphen (2) Hos 1:6,8*
H					HOS_1:6,HOS_1:8				Ruhamah			רֻחָמָה		{ H3819 (2) Hos 1:6,8*
wH									Lot			לוֹט		H3876 (33) Gen 11:27,31, ..., Luke 17:28
H									Lotan			לוֹטָן		H3877 (7) Gen 36:20,22,29, 1Chr 1:38-39*
wH									Lud			לוּד		H3865 (5) Gen 10:22, 1Chr 1:17, Isa 66:19, Eze 27:10, Eze 30:5*
H									Maacah			מַעֲכָה		{ H4601 (23) Gen 22:24, 2Sam 3:3, 10:6,8, ...
H									Maacath			מַעֲכָה		{ H4601 (23) Josh 13:13
H					EZR_10:34				Maadai			מַעֲדַי		H4572 (1) Ezr 10:34*
H					NEH_12:5				Maadiah			מַעֲדְיָה		H4573 (1) Neh 12:5*
H					NEH_12:36				Maai			מָעַי		H4597 (1) Neh 12:36*
H					CH1_9:12				Maasiai			מַעֲשַׂי		{ H4640 (1) 1Chr 9:12*
H					CH1_9:12				Maasai			מַעֲשַׂי		{ H4640 (1) 1Chr 9:12*
H	CH1,CH2,EZR,NEH,JER								Maaseiah			מַעֲשֵׂיָה		H4641 (23) 1Chr 15:18,20, 2Chr 23:1, 26:11, 28:7, 34:8, Ezr 10:18, ...
wH					CH1_2:27				Maaz			מַעַץ		H4619 (1) 1Chr 2:27*
H					CH1_24:18,NEH_10:8				Maaziah			מַעַזְיָה		H4590 (2) 1Chr 24:18, Neh 10:8*
H					CH1_12:14				Machbanai			מַכְבַּנַּי		H4344 (1) 1Chr 12:14*
H					CH1_2:49				Machbena			מַכְבֵּנָא		H4343 (1) 1Chr 2:49*
H									Machir			מָכִיר		{ H4353 (22) Gen 50:23, Num 26:29, 27:1, 32:39-49, ...
H					JOS_15:31,CH1_2:49				Madmannah			מַדְמַנָּה		H4089 (2) Josh 15:31, 1Chr 2:49*
H	GEN,NUM,DEU,JOS,JDG,SA2,CH1								Makir			מָכִיר		{ H4353 (22) Gen 50:23, Num 26:29, 27:1, 32:39-49, ...
H					EZR_10:40				Machnadebai			מַכְנַדְבַי		H4367 (1) Ezr 10:40*
H	GEN,KI2,CH1,EST,ISA,JER,DAN								Maday			מָדַי		H4074 (16) Gen 10:2, 2Ki 17:6, 18:11, 1Chr 1:5, Est 1:3,14,18-19, 10:2, ...
H					EZR_2:30				Magbish			מַגְבִּישׁ		H4019 (1) Ezr 2:30*
H					GEN_36:43,CH1_1:54				Magdiel			מַגְדִּיאֵל		H4025 (2) Gen 36:43, 1Chr 1:54*
H	GEN,CH1,EZE								Magog			מָגוֹג		H4031 (4) Gen 10:2, 1chr 1:5, Eze 38:2, 39:6*
H					NEH_10:20				Magpiash			מַגְפִּיעָשׁ		H4047 (1) Neh 10:20*
H	GEN,CH1,NEH								Mahalalel			מַהֲלַלְאֵל		H4111 (7) Gen 5:12-13,15-17, 1Chr 1:2, Neh 11:4*
H					GEN_28:9,CH2_11:18				Mahalath			מַחֲלַת		H4258 woman (2) Gen 28:9, 2Chr 11:18*
H	SA2,CH1								Maharai			מַהֲרַי		H4121 (3) 2Sam 23:28, 1Chr 11:30, 27:13*
H	CH1,CH2								Mahath			מַחַת		H4287 (3) 1Chr 6:35, 2Chr 29:12, 31:13*
H					CH1_25:4,CH1_25:30				Mahazioth			מַחֲזִיאוֹת		H4238 (2) 1Chr 25:4,30*
H	NUM,JOS,CH1								Mahlah			מַחְלָה		H4244 woman (5) Num 26:33, 27:1, 36:11, Jos 17:3, 1Chr 7:18*
H									Mahli			מַחְלִי		H4249 (12) Exo 6:19, Num 3:20, 1Chr 6:19,29,47, 23:21,23, 24:26,28,30, Ezr 8:18*
H									Mahlon			מַחְלוֹן		H4248 (4) Ruth 1:2,5, 4:9-10*
H					MAL_1:1				Malachi			מַלְאָכִי		H4401 (1) Mal 1:1
H									Malchiel			מַלְכִּיאֵל		H4439 (3) Gen 46:17, Num 26:45, 1Chr 7:31*
H									Malchijah			מַלְכִּיָּה		{ H4441 (16) 1Chr 6:40, 9:12 24:9, Ezr 10:25,31, Neh 3:11,14,31, ...
H									Malkijah			מַלְכִּיָּה		{ H4441 (16) 1Chr 6:40, 9:12 24:9, Ezr 10:25,31, Neh 3:11,14,31, ...
H									Malchiah			מַלְכִּיָּה		{ H4441 (16) KJB Neh 8:4
H									Malkiah			מַלְכִּיָּה		{ H4441 (16) KJB Neh 8:4
H									Melchiah			מַלְכִּיָּה		{ H4441 (16) KJB Jer 21:1
H									Melkiah			מַלְכִּיָּה		{ H4441 (16) KJB Jer 21:1
H					CH1_3:18				Malchiram			מַלְכִּירָם		H4443 (1) 1Chr 3:18*
H	SA1,CH1								Malchishua			מַלְכִּישׁוּעַ		{ H4444 (5) 1Sam 14:49, 31:2, 1Chr 8:33, 9:39, 10:2*
H	SA1,CH1								Melchishua			מַלְכִּישׁוּעַ		{ H4444 (5) 1Sam 14:49, 31:2, 1Chr 8:33, 9:39, 10:2*
H	SA1,CH1								Malchi-shua			מַלְכִּישׁוּעַ		{ H4444 (5) 1Sam 14:49, 31:2, 1Chr 8:33, 9:39, 10:2*
wH	SA1,CH1								Malchi			מַלְכִּי		{ H4444 (5) 1Sam 14:49, 31:2, 1Chr 8:33, 9:39, 10:2*
wH	SA1,CH1								Malki			מַלְכִּי		{ H4444 (5) 1Sam 14:49, 31:2, 1Chr 8:33, 9:39, 10:2*
wH	SA1,CH1								shua			שׁוּעַ		{ H4444 (5) 1Sam 14:49, 31:2, 1Chr 8:33, 9:39, 10:2*
wH	SA1,CH1								Shua			שׁוּעַ		{ H4444 (5) 1Sam 14:49, 31:2, 1Chr 8:33, 9:39, 10:2*
H					CH1_25:4,CH1_25:26				Mallothi			מַלּוֹתִי		H4413 (2) 1Chr 25:4,26*
H	CH1,EZR,NEH								Malluch			מַלּוּךְ		H4409 (7) 1Chr 6:44, Ezr 10:29,32, Neh 10:4,27, 12:2,14*
H	GEN,CH1								Manahath			מָנַחַת		H4506 (3) Gen 36:23, 1Chr 1:40, 8:6*
H									Manasseh			מְנַשֶּׁה		H4519 (146) Gen 41:51, 46:20, 48:1,5,13-14, ..., Rev 7:6
H	JDG								Manoah			מָנוֹחַ		H4495 father of Samson (18) Judges 13:2,8-9,11013,15-17, ...
H					SA1_27:2				Maoch			מָעוֹךְ		H4582 (1) 1Sam 27:2*
H	JOS,JDG,SA1,CH1								Maon			מָעוֹן		H4584 (8) Josh 15:55, Jdg 10:12, 1Sam 23:24-25, ...
H					GEN_25:14,CH1_1:30				Massa			מַשָּׂא		H4854 (2) Gen 25:14, 1Chr 1:30*
H					GEN_36:39,CH1_1:50				Matred			מַטְרֵד		H4308 woman (2) Gen 36:39, 1Chr 1:50*
wH	KI2,CH2,JER								Mattan			מַתָּן		H4977 priest (3) 2Ki 11:18, 2Chr 23:17, Jer 38:1*
H	KI2,CH1,CH2,EZR,NEH								Mattaniah			מַתַּנְיָה		H4983 (16) 2Ki 24:17, 1Chr 9:15, 25:4,16, 2Chr 20:14, 29:13, Ezr 10:26-27, ...
H					EZR_10:33				Mattatah			מַתַּתָּה		{ H4992 (1) Ezr 10:33*
H					EZR_10:33				Mattathah			מַתַּתָּה		{ H4992 (1) Ezr 10:33*
H	EZR,NEH								Mattenai			מַתְּנַי		H4982 (3) Ezr 10:33,37, Neh 12:19*
H	CH1,EZR,NEH								Mattithiah			מַתִּתְיָה		H4993 (8) 1Chr 9:31, 15:18,21, 16:5, 25:3,21, Ezr 10:43, Neh 8:4*
H					SA2_23:27				Mebunnai			מְבֻנַּי		H4012 (1) 2Sam 23:27*
H					GEN_25:2,CH1_1:32				Medan			מְדָן		H4091 (2) Gen 25:2, 1Chr 1:32*
H					EZR_2:52,NEH_7:54				Mehida			מְחִידָא		H4240 (2) Ezr 2:52, Neh 7:54*
H					NEH_3:7				Melatiah			מְלַטְיָה		H4424 (1) Neh 3:7*
H					GEN_14:18,PSA_110:4				Melchizedek			מַלְכִּי־צֶדֶק		H4442 (2) Gen 14:18, Psa 110:4*
wH	CH1,JER								Melech			מֶלֶךְ		{ H4429 (3) 1Chr 8:35, 9:41, 38:6*
H					JER_36:26				Hammelech			הַמֶלֶךְ		{ H4429 (1) Jer 36:26*
H	GEN,CH1,NEH								Mehetabel			מְהֵיטַבְאֵל		H4105 (3) Gen 36:39, 1Chr 1:50, Neh 6:10*
H					CH1_4:11				Mehir			מְחִיר		H4243 (1) 1Chr 4:11
H	KI2								Menahem			מְנַחֵם		H4505 (8) 2Ki 15:14,16-17,19-23*
H					CH1_4:14				Meonothai			מְעוֹנֹתַי		H4587 (1) 1Chr 4:14
